ABIGAIL,0.00044763734824002094
ADA,0.004465455498296795
ADELA,0.00022927766617171806
ADELE,0.00188881124989082
ADELEN,0.0009098320086179288
ADELINA,0.0002838675866887938
ADINA,0.00018560572975805746
ADINE,0.0003129822109645675
ADNA,0.00014921244941334033
ADRIANA,0.0007824555274114187
AGATHE,0.0003675721314816432
AGNES,0.003464640288817073
AGNETHE,0.00010917984103415145
AHLAM,0.0001928843858270009
AIDA,0.00047311264448132294
AILA,0.0002401956502751332
AILIN,0.0002620316184819635
AINA,0.00032026086703351096
AISHA,0.0014411739016507992
AIZA,0.00011645849710309488
ALBA,0.0006659970303083239
ALEA,0.00030206422686115237
ALEENA,9.46225288962646e-05
ALEKSANDRA,0.0010408478178589105
ALETTE,0.0003057035548956241
ALEXANDRA,0.0025912015605438613
ALIA,0.00020016304189594434
ALICE,0.001190060267272251
ALICIA,0.0006914723265496258
ALICJA,0.00046947331644685124
ALIDA,0.0012410108597548548
ALINA,0.001852417969546103
ALINE,0.0004148833959297755
ALISA,0.0004294407080676624
ALISE,0.0005568171892741724
ALISHA,0.00022199901010277461
ALIYA,0.00016013043351675548
ALMA,0.006172300346464029
ALVA,0.003977785541677585
ALVILDE,0.0007606195592045885
AMAL,0.00023291699420618976
AMALIA,0.0003566541473782281
AMALIE,0.010237429760968935
AMANDA,0.0054699100358109876
AMELIA,0.003461000960782601
AMELIE,0.0008006521675837774
AMELIJA,0.00022563833813724635
AMINA,0.0014775671819955163
AMINDA,0.00013465513727545347
AMINE,0.0002438349783096049
AMIRA,0.0007824555274114187
AMNA,0.0002438349783096049
AMY,0.0003966867557574169
ANA,0.0004330800361021341
ANASTASIA,0.0003457361632748129
ANAYA,0.0002183596820683029
ANDREA,0.005480828019914403
ANDRINE,0.00137930532506478
ANE,0.00275861065012956
ANEA,0.0003311788511369261
ANETTE,0.0002401956502751332
ANGELA,0.00020380236993041605
ANGELICA,0.0018596966256150464
ANGELIKA,0.0001892450577925292
ANGELINA,0.0005022272687570967
ANINE,0.001059044458031269
ANISA,0.00029842489882668066
ANITA,0.0004076047398608321
ANJA,0.0005786531574810027
ANN,0.0003784901155850584
ANNA,0.011871488048446734
ANNABEL,0.00022563833813724635
ANNABELL,0.0003712114595161149
ANNABELLE,0.0004949486126881533
ANNE,0.002391038518647917
ANNELI,0.0002875069147232655
ANNIE,0.0005022272687570967
ANNIKA,0.0008224881357906076
ANNIKEN,0.0006696363583427956
ANNY,0.0002183596820683029
ANTONINA,0.00028022825865432207
ARIA,0.0010117331935831368
ARIANA,0.0008479634320319097
ARIANE,0.00013465513727545347
ARIEL,0.0010372084898244388
ARINA,0.00027294960258537865
ARSEMA,0.0001965237138614726
ARYA,0.0003857687716540018
ASMA,0.0002183596820683029
ASTA,0.0001928843858270009
ASTRI,0.0004076047398608321
ASTRID,0.004749323084985589
ATHENA,0.0001928843858270009
AUGUSTA,0.00018560572975805746
AURORA,0.008075668908492735
AVA,0.0012482895158237983
AYA,0.0007751768713424753
AYAN,0.00012737648120651003
AYAT,0.00015285177744781204
AYLA,0.00046583398841237953
AYLIN,0.0005167845808949835
BEATRICE,0.0003057035548956241
BELLA,0.0005167845808949835
BENEDICTE,0.0005932104696188896
BENEDIKTE,0.0003457361632748129
BERTINE,0.0006223250938946633
BETINA,0.00010554051299967973
BETTINA,0.0001455731213788686
BIANCA,0.0006186857658601916
BUSHRA,0.00013465513727545347
CAMILLA,0.0016376976155122718
CARINA,0.00025111363437854836
CARLA,0.0003675721314816432
CARMEN,0.0009898972253763066
CAROLINE,0.002172678836579614
CASSANDRA,0.0007424229190322298
CATHRINE,0.00023291699420618976
CECILIA,0.000575013829446531
CECILIE,0.0007497015751011734
CELIA,0.0002620316184819635
CELIN,0.00020016304189594434
CELINA,0.0024820217195097097
CELINE,0.004494570122572568
CHARLOTTE,0.0021908754767519726
CHLOE,0.0004185227239642472
CHRISTIANE,0.0001710484176201706
CHRISTINA,0.0009571432730660611
CHRISTINE,0.0007678982152735319
CINDY,9.82618569307363e-05
CLARA,0.0008661600722042682
CORNELIA,0.002056220339476519
DANIA,0.00022927766617171806
DANIELA,0.0002401956502751332
DANIELLA,0.0005167845808949835
DIANA,0.0007133082947564562
DINA,0.0019979910909249717
DORTHEA,0.0001637697615512272
EA,0.0007205869508253996
EBBA,0.001135470346755175
EDDA,0.00024747430634407665
EDEL,0.0003857687716540018
EDITH,0.000600489125687833
EILEEN,0.0001892450577925292
EIR,0.00042216205199871893
EIRA,0.0021799574926485575
EIRIL,0.000651439718170437
EIRILL,0.0002911462427577372
EIRIN,0.0007351442629632864
EIVOR,0.0004803913005502664
ELA,0.0003493754913092847
ELDANA,0.00021108102599935947
ELEA,0.0006478003901359653
ELEAH,0.00047311264448132294
ELENA,0.0019106472180976505
ELEONORA,0.00012737648120651003
ELI,0.0003093428829300958
ELIANA,0.0005131452528605118
ELIDA,0.0022673013654758785
ELIF,0.00029478557079220895
ELIN,0.0009644219291350045
ELINA,0.0016522549276501586
ELINE,0.005935744024223367
ELINOR,0.00021108102599935947
ELISA,0.001033569161789967
ELISABETH,0.0017468774565464233
ELISE,0.006416135324773634
ELIZA,0.0004003260837918887
ELIZABETH,0.0004185227239642472
ELLA,0.010543133315864558
ELLE,0.0003602934754126998
ELLEN,0.0012046175794101378
ELLI,0.0002183596820683029
ELLIE,0.001353830028823478
ELLINOR,0.002951495035956561
ELLY,0.0002838675866887938
ELMA,0.00029478557079220895
ELSA,0.0010663231141002124
ELSE,0.0004840306285847381
ELVINE,0.00020380236993041605
ELVIRA,0.0022163507729932746
EMA,0.0004949486126881533
EMBLA,0.0011136343785483449
EMELI,0.00022199901010277461
EMELIE,0.00025111363437854836
EMELY,0.0004294407080676624
EMILIA,0.003206247998369581
EMILIE,0.012431944565755379
EMILIJA,0.000524063236963927
EMILY,0.0036284100503683
EMINA,0.0003784901155850584
EMINE,0.001302879436340874
EMMA,0.017432381285119515
