HANSEN,0.018376385454686447
JOHANSEN,0.017414123398653187
OLSEN,0.0170510721467432
LARSEN,0.013157611827716319
ANDERSEN,0.012897483843338097
PEDERSEN,0.012226015265776427
NILSEN,0.012029685608190155
KRISTIANSEN,0.00813199556584005
JENSEN,0.007968798740952358
KARLSEN,0.007354431428254199
JOHNSEN,0.007209210927490206
PETTERSEN,0.006998429715216253
ERIKSEN,0.0066815529429181215
BERG,0.006331190860977806
HAUGEN,0.0050291410313122896
HAGEN,0.00490119190078479
JOHANNESSEN,0.004614628145636424
ANDREASSEN,0.0041965904905245386
JACOBSEN,0.004164515088656763
DAHL,0.004038328342847274
JØRGENSEN,0.003998498448220256
HALVORSEN,0.003976644877716936
HENRIKSEN,0.003963603230803665
LUND,0.0039463318605671704
SØRENSEN,0.003751412110755305
JAKOBSEN,0.003700655430876628
MOEN,0.0035959697786268558
GUNDERSEN,0.003566361715364294
IVERSEN,0.003526531820737276
STRAND,0.003469430555873764
SVENDSEN,0.0034475769853704445
SOLBERG,0.0034281907534723386
MARTINSEN,0.0029844222814775128
KNUTSEN,0.002974552927056659
EIDE,0.002965036049579407
PAULSEN,0.0029315507399372237
BAKKEN,0.0027465003445462126
KRISTOFFERSEN,0.0027369834670689605
MATHISEN,0.0026534464314353036
LIE,0.002622780937341936
AMUNDSEN,0.0025434736250315028
RASMUSSEN,0.002518095285092164
NGUYEN,0.002456764296905429
LUNDE,0.002439845403612536
BERGE,0.002422926510319644
SOLHEIM,0.002413409632842392
MOE,0.0024112947711807803
BAKKE,0.0024112947711807803
NYGÅRD,0.002407770001744761
KRISTENSEN,0.002406360093970353
FREDRIKSEN,0.0023799243232002086
ALI,0.0023319874588703464
HOLM,0.0023044942572693966
LIEN,0.0022650168395859805
HAUGE,0.0022325889607746033
ANDRESEN,0.002224834468015361
CHRISTENSEN,0.0022082680516660705
KNUDSEN,0.002170200541757062
NIELSEN,0.0021631510028850237
EVENSEN,0.002099705153036677
SÆTHER,0.002071154520604921
AAS,0.002051415811763213
HANSSEN,0.0020387266417935435
MYHRE,0.002032734533752311
HAUGLAND,0.0020161681174030205
THOMASSEN,0.001993257116068895
SIVERTSEN,0.0019904373005200796
SIMONSEN,0.001971403545565576
BERNTSEN,0.0019375657589797907
DANIELSEN,0.001926638973728131
AHMED,0.0019209993426305002
RØNNING,0.0018628406469361823
SANDVIK,0.0018459217536432899
ARNESEN,0.0018314701989556109
NÆSS,0.001806444335959874
ANTONSEN,0.0017972799354262238
HAUG,0.0017743689340920987
VIK,0.0017637946257840409
ELLINGSEN,0.0017320717008598675
EDVARDSEN,0.0017165627153413827
THORSEN,0.0017144478536797712
BIRKELAND,0.0016788476823759765
ISAKSEN,0.0016682733740679188
GULBRANDSEN,0.0016471247574518031
RUUD,0.0016302058641589107
STRØM,0.001570989737633787
AASEN,0.0015649976295925544
MYKLEBUST,0.0015434965360328367
TANGEN,0.0015343321354991868
ØDEGÅRD,0.0015339796585555848
ELIASSEN,0.001519175626924304
JENSSEN,0.0015100112263906537
BØE,0.0014976745333645863
HELLAND,0.0014962646255901786
MIKKELSEN,0.00148921508671814
AUNE,0.001488862609774538
TVEIT,0.0014151949285617354
BREKKE,0.0013993334660996487
ABRAHAMSEN,0.0013736026492167082
MADSEN,0.0013461094476157579
ENGEN,0.0013443470628977483
CHRISTIANSEN,0.0013323628468152827
SUNDE,0.0012868933210906342
BJERKE,0.0012696219508541399
MORTENSEN,0.00126785956613613
TORGERSEN,0.0012565803039408685
THORESEN,0.0012431861800839953
HERMANSEN,0.001229792056227122
MIKALSEN,0.001224857379016695
MAGNUSSEN,0.0012220375634678796
GJERDE,0.0012079384857238025
HELGESEN,0.0012022988546261718
HOVLAND,0.0012019463776825699
NILSSEN,0.001200888946851764
WOLD,0.001191724546318114
BRÅTHEN,0.0011878472999384928
DALE,0.0011832650996716678
DAHLE,0.0011659937294351732
NYGAARD,0.0011592966675067367
EILERTSEN,0.001143787681988252
MOHAMED,0.001133565850623796
WILHELMSEN,0.0011261638348081557
FOSS,0.0011173519112181074
STEEN,0.001114884572612894
BJØRNSTAD,0.0010979656793200015
JANSEN,0.0010947933868275842
HÅLAND,0.0010912686173915648
GABRIELSEN,0.0010880963248991475
SÆTRE,0.001085628986293934
HAMMER,0.001085628986293934
HASSAN,0.0010849240324067302
TRAN,0.0010651853235650224
GUSTAVSEN,0.0010415693683436932
INGEBRIGTSEN,0.0010352247833588586
HOEL,0.0010225356133891892
BRÅTEN,0.0010161910284043544
SOLLI,0.001008789012588714
HOLMEN,0.0010031493814910831
CARLSEN,0.0009911651654086178
LORENTZEN,0.00098975525763421
HOFF,0.000989402780690608
ENGEBRETSEN,0.0009820007648749676
SAMUELSEN,0.0009689591179616963
SANDNES,0.0009668442563000848
FOSSUM,0.0009604996713152501
LUDVIGSEN,0.0009601471943716482
RØNNINGEN,0.0009548600402176192
SVEEN,0.0009538026093868135
BREIVIK,0.0009393510546991345
MONSEN,0.0009389985777555326
KHAN,0.0009344163774887075
SOLBAKKEN,0.0009231371152934459
SOLVANG,0.0009160875764214073
FJELD,0.000893881528974486
EGELAND,0.0008917666673128744
NORDBY,0.000888594374820457
SAND,0.000879429974286807
AASE,0.000879429974286807
JONASSEN,0.0008737903431891761
JOHANNESEN,0.0008730853893019723
STOKKE,0.0008695606198659531
BØ,0.0008695606198659531
BYE,0.000869208142922351
DALEN,0.0008667408043171376
ANDERSSON,0.0008611011732195067
WIIK,0.0008561664960090798
SYVERSEN,0.0008551090651782741
ØDEGAARD,0.0008544041112910701
